elapsed_time(s),inner_steps,outer_steps,pd_gap
223.36,43356257,9241,0.0001463519098330278
223.429,43369827,9251,0.00014611419259204575
223.499,43383842,9261,0.00014588079786256175
223.567,43397233,9271,0.0001456307604067609
223.632,43410100,9281,0.00014539360818339314
223.706,43424524,9291,0.00014513354681699314
223.774,43437957,9301,0.00014489761497334976
223.854,43454035,9311,0.00014472141171080477
223.922,43467434,9321,0.0001445495725768773
223.991,43481066,9331,0.0001443898527874951
224.059,43494736,9341,0.00014424436400927408
224.14,43510661,9351,0.00014408791263481775
224.214,43525272,9361,0.0001439410599436957
224.277,43537890,9371,0.0001438071943055015
224.353,43553074,9381,0.00014365275351151466
224.415,43565502,9391,0.0001435156548522127
224.49,43580590,9401,0.00014337255676762604
224.562,43594844,9411,0.00014321689575683832
224.632,43608912,9421,0.00014304481227078898
224.708,43624016,9431,0.00014288747689385727
224.777,43637878,9441,0.00014274310859689436
224.847,43651773,9451,0.00014260119968848364
224.908,43663777,9461,0.00014243872752525873
224.968,43675736,9471,0.00014227388079048053
225.035,43689275,9481,0.00014211959452377874
225.11,43704219,9491,0.0001419574752129435
225.177,43717452,9501,0.00014180501310997323
225.243,43730599,9511,0.00014166172523693427
225.317,43745365,9521,0.00014148856753984015
225.384,43758738,9531,0.00014131375075246075
225.449,43771563,9541,0.0001411964444710291
225.528,43787014,9551,0.00014111757970794794
225.593,43800089,9561,0.0001410338508064119
225.665,43814623,9571,0.00014093478404105138
225.735,43828201,9581,0.0001408496943673468
225.797,43840719,9591,0.0001407703555531322
225.887,43858339,9601,0.00014068169668608396
225.954,43871694,9611,0.00014059343089130316
226.026,43885845,9621,0.00014049291474005528
226.086,43897984,9631,0.00014036046386621884
226.165,43913766,9641,0.0001402599690446607
226.222,43925146,9651,0.00014016668423609546
226.287,43938271,9661,0.00014006805948169054
226.365,43953502,9671,0.0001399646313289902
226.44,43968548,9681,0.00013986297797017287
226.503,43981148,9691,0.00013975896016043057
226.561,43992675,9701,0.00013965689371096823
226.629,44006482,9711,0.00013954627495143396
226.697,44019880,9721,0.0001394309521295968
226.76,44032652,9731,0.00013931993217987035
226.826,44045854,9741,0.0001391825475650435
226.886,44057829,9751,0.0001390541477666648
226.944,44069557,9761,0.00013894485733459937
227.001,44080888,9771,0.00013882667085989876
227.063,44093361,9781,0.00013871218026892916
227.126,44105713,9791,0.0001385871183522281
227.192,44118884,9801,0.00013845566898174934
227.253,44131127,9811,0.00013833255778149603
227.316,44143855,9821,0.00013818812058019603
227.391,44158681,9831,0.00013805294648914362
227.455,44171475,9841,0.00013792347437545545
227.514,44183101,9851,0.00013779328075238552
227.579,44196010,9861,0.00013766062630781242
227.642,44208279,9871,0.00013754710927544288
227.699,44219812,9881,0.0001374351950297302
227.771,44234298,9891,0.00013732096125687945
227.831,44246511,9901,0.00013720751840139156
227.896,44259244,9911,0.0001370967865957206
227.952,44270621,9921,0.0001369863659740657
228.014,44282879,9931,0.00013687804584984302
228.071,44294334,9941,0.00013672368854648898
228.143,44308636,9951,0.00013659581113485003
228.208,44321554,9961,0.00013647971115538296
228.278,44335233,9971,0.00013635938260918128
228.346,44349053,9981,0.00013621711547719476
228.407,44361065,9991,0.00013608201751577967
228.464,44372100,10001,0.00013595163711478502
228.529,44384913,10011,0.00013581672351118367
228.599,44398865,10021,0.00013568398728577673
228.664,44411941,10031,0.00013554049843536066
228.737,44426208,10041,0.00013540749653910902
228.8,44439041,10051,0.00013526569689605202
228.875,44453940,10061,0.00013510204260078033
228.937,44466332,10071,0.00013494462501888876
228.997,44478345,10081,0.00013480060123516845
229.051,44489226,10091,0.000134640798132633
229.107,44500479,10101,0.00013448228250303833
229.173,44513911,10111,0.00013433576887861808
229.232,44525510,10121,0.00013418694490860764
229.3,44538792,10131,0.0001340273095492995
229.373,44553488,10141,0.00013386740034810815
229.444,44567786,10151,0.00013370741362991878
229.504,44579958,10161,0.0001335475173341559
229.57,44593159,10171,0.0001333898394759777
229.63,44605431,10181,0.00013322924173715667
229.687,44617165,10191,0.00013305333922961939
229.741,44628528,10201,0.0001328933645426151
229.793,44639276,10211,0.00013272638308701665
229.866,44654323,10221,0.00013254659311503873
229.929,44666924,10231,0.0001323864984846823
229.994,44679820,10241,0.0001322566858030158
230.061,44693218,10251,0.0001321060655021817
230.123,44705706,10261,0.00013197221174201038
230.181,44717203,10271,0.00013180462467033034
230.251,44731101,10281,0.0001316555104270041
230.32,44744951,10291,0.00013151180068166762
230.379,44756509,10301,0.0001313641140722379
230.452,44770784,10311,0.00013119426985645083
230.508,44781648,10321,0.0001310375869388626
230.57,44794120,10331,0.00013087408201239298
230.636,44807279,10341,0.0001307155923960749
230.698,44819801,10351,0.0001305710124193584
230.756,44831285,10361,0.00013041423790900557
230.822,44844405,10371,0.0001302872657711219
230.89,44857828,10381,0.00013014696026837982
230.949,44869573,10391,0.00013001501660533064
230.999,44879594,10401,0.00012988201199171275
231.057,44891225,10411,0.000129717183356675
231.121,44903935,10421,0.00012956241607581416
231.175,44914749,10431,0.00012939561091644333
231.234,44926336,10441,0.0001292416105843925
231.301,44939846,10451,0.00012909638400713727
231.36,44951584,10461,0.00012894170382914474
231.424,44964235,10471,0.0001288060901031042
231.493,44977376,10481,0.00012864486435622442
231.558,44990166,10491,0.00012849829843259754
231.608,45000143,10501,0.00012833226068738497
231.668,45012208,10511,0.00012817932000724896
231.734,45025028,10521,0.0001280181603886682
231.796,45037602,10531,0.00012784320689643996
231.861,45050458,10541,0.0001276629727821263
231.915,45060855,10551,0.00012750039549455118
231.977,45073190,10561,0.00012733508126997264
232.052,45088073,10571,0.00012716240705294528
232.107,45099086,10581,0.00012699135097361813
232.162,45110061,10591,0.00012678808993770233
232.221,45121632,10601,0.0001266006414811765
232.271,45131607,10611,0.0001264213777139641
232.346,45146670,10621,0.0001262493328523604
232.413,45159947,10631,0.00012607066232274075
232.474,45171976,10641,0.00012589358236453178
232.533,45183915,10651,0.00012571550991857458
232.584,45194484,10661,0.0001255136457997165
232.638,45205272,10671,0.0001253003203693908
232.692,45216237,10681,0.00012511246950236941
232.751,45227863,10691,0.0001249818048228296
232.809,45239911,10701,0.00012486462419829258
232.865,45251002,10711,0.00012474921242808766
232.918,45261636,10721,0.00012463095344796699
232.984,45274388,10731,0.0001245056078033671
233.035,45284637,10741,0.00012438473575744798
233.101,45297758,10751,0.00012425490259287096
233.157,45308967,10761,0.00012412070058898626
233.217,45320919,10771,0.00012399280069123018
233.275,45332696,10781,0.00012385758177141729
233.336,45344868,10791,0.000123727609584217
233.398,45356860,10801,0.0001235957496344732
233.453,45367911,10811,0.00012345815356084276
233.51,45379334,10821,0.0001233168594598679
233.562,45389785,10831,0.00012318197414955788
233.617,45400686,10841,0.00012303963807025822
233.667,45410740,10851,0.0001228981091888695
233.73,45423127,10861,0.00012275396196385902
233.792,45435722,10871,0.00012260265677688058
233.862,45449621,10881,0.0001224621308550701
233.92,45461258,10891,0.0001223058053126478
233.982,45473654,10901,0.00012215503250407288
234.035,45484125,10911,0.00012198462478596635
234.094,45496002,10921,0.00012183694113245859
234.151,45507238,10931,0.00012172944667215163
234.21,45519159,10941,0.0001215976462459259
234.273,45531540,10951,0.00012146949822048995
234.334,45543693,10961,0.00012131970134975426
234.39,45554825,10971,0.0001211857052425807
234.45,45566789,10981,0.00012106577616906831
234.512,45578529,10991,0.00012093778114672868
234.572,45590455,11001,0.00012081636125613714
234.628,45601377,11011,0.00012069544648462584
234.684,45612772,11021,0.00012060601871638835
234.743,45624007,11031,0.00012054217828983034
234.793,45633841,11041,0.00012044973941350255
234.857,45646457,11051,0.0001203665068826229
234.918,45658466,11061,0.00012029850797382405
234.979,45670458,11071,0.00012022221462145051
235.038,45682067,11081,0.00012013767666625708
235.094,45693316,11091,0.00012005899285031166
235.156,45705556,11101,0.0001199761441692121
235.213,45716921,11111,0.00011989856887377123
235.269,45728352,11121,0.00011981166147178104
235.33,45740726,11131,0.00011971993127515845
235.402,45755055,11141,0.00011961873546539707
235.459,45765954,11151,0.00011953516928817597
235.516,45776966,11161,0.00011943536540203088
235.572,45788011,11171,0.00011934521056843755
235.63,45800044,11181,0.00011927170590373716
235.7,45813899,11191,0.00011919225514439753
235.755,45825031,11201,0.00011912468899469633
235.818,45837540,11211,0.00011904190183394635
235.875,45848884,11221,0.00011896104122155471
235.924,45858627,11231,0.00011886596490760792
235.984,45870481,11241,0.00011877041416166918
236.038,45881085,11251,0.0001187008020404022
236.088,45890874,11261,0.00011866738967281597
236.141,45901386,11271,0.00011862701557105969
236.195,45912177,11281,0.00011860012919686323
236.252,45923292,11291,0.00011855639046651559
236.31,45934954,11301,0.0001185242241740804
236.371,45947044,11311,0.00011844679805329307
236.437,45960296,11321,0.00011839476914535414
236.491,45970930,11331,0.00011835176305449897
236.544,45981560,11341,0.00011830540433373747
236.597,45991911,11351,0.00011826639045434302
236.662,46005044,11361,0.00011820968831077229
236.717,46016026,11371,0.00011816242361410538
236.781,46028894,11381,0.00011810484488541245
236.838,46040182,11391,0.0001180610757385344
236.897,46051820,11401,0.00011799775889966523
236.949,46062158,11411,0.00011797036470699747
237.002,46072794,11421,0.00011793724992454659
